customer_id,baseline_sessions_30d,tenure_months,digital_transaction_share,support_tickets_90d,estimated_cate,aipw_pseudo_outcome,effect_decile,engagement_band,tenure_band
1371,14.9,6.3,0.897,1,0.12286170739123643,0.5882047691854552,8,high,new
1372,3.2,17.3,0.259,3,0.2402817766010963,0.35771089515482757,10,low,new
1373,10.4,75.8,0.663,0,-0.21872078309128407,1.5085765023779678,1,medium,long_tenure
1374,3.7,28.4,0.277,0,0.12640758433551438,0.5560190717981451,8,low,established
1375,5.5,35.6,0.491,0,0.0023022725963911593,-0.9514515294204595,3,low,established
1376,13.4,20.0,0.781,0,-0.026432766866545516,-0.632336213585272,3,high,established
1377,12.7,35.8,0.627,0,0.06357779030512493,1.4529659216880455,6,high,established
1378,3.6,1.0,0.358,2,0.2552642547563087,-0.926827727249592,10,low,new
1379,11.9,27.2,0.33,1,0.06997251216193262,-0.8897184758798825,6,medium,established
1380,6.1,59.3,0.75,0,-0.08204793550952648,-2.123627450735605,1,medium,long_tenure
1381,6.0,76.7,0.756,0,0.0267791077312114,-0.5471206254287286,4,low,long_tenure
1382,19.6,9.9,0.843,1,0.029318921013669882,0.5926779713650628,4,high,new
1383,7.3,34.2,0.62,2,0.03932482109937892,0.5023864806836884,5,medium,established
1384,0.3,24.7,0.478,0,0.07088901463583953,-0.6241145305362554,6,low,established
1385,1.7,35.9,0.482,0,0.05070630093704085,-0.8154249845574322,5,low,established
1386,18.3,14.4,0.99,0,0.1313514795705164,-1.5481549259919214,8,high,new
1387,11.1,40.9,0.636,3,0.03790086874588406,-0.6258077279473335,5,medium,established
1388,5.9,41.5,0.601,0,0.13081531202031035,0.643074727539938,8,low,established
1389,2.8,2.6,0.477,0,0.20803534120485695,0.5787241224862527,10,low,new
1390,17.8,1.0,0.853,0,0.13706853659081636,0.6088946777270793,9,high,new
1391,8.1,31.4,0.313,1,0.030874586950873535,-0.7249942212715699,5,medium,established
1392,4.3,30.1,0.564,0,0.038637777817431634,0.6937176026040557,5,low,established
1393,17.5,26.8,0.959,0,0.17136188809499361,1.3900889902137572,9,high,established
1394,18.4,7.9,0.695,0,0.12590765616186983,-0.43776351502519206,8,high,new
1395,10.3,15.2,0.355,2,0.17364831313146117,-0.8308840730168,10,medium,new
1396,12.9,14.5,0.983,1,-0.022998743564433797,-1.3637205654982294,3,high,new
1397,7.2,48.3,0.418,4,0.03212907906938235,-1.3126533163448468,5,medium,long_tenure
1398,3.1,42.3,0.347,0,0.055504926720382514,0.6419206114934799,6,low,established
1399,11.2,40.5,0.883,4,-0.032029814233809864,0.8825216580887733,2,medium,established
1400,7.3,66.0,0.604,0,-0.016383470501900713,-0.6159622425891849,3,medium,long_tenure
1401,8.8,78.0,0.759,1,0.02404008751816733,-0.7857788426530773,4,medium,long_tenure
1402,16.3,12.9,0.99,0,0.04218045623510118,-0.4800200575899536,5,high,new
1403,4.5,17.3,0.33,0,-0.010853482371046988,0.5604296393466179,3,low,new
1404,8.3,60.5,0.669,3,-0.09193878539302397,0.8443417831371722,1,medium,long_tenure
1405,18.8,4.3,0.99,0,-0.01926441414492098,0.4099448882455911,3,high,new
1406,13.4,13.9,0.951,1,0.036298418766208145,-1.1838803656248582,5,high,new
1407,4.1,8.6,0.69,0,0.09031512621810223,0.6555674443633621,7,low,new
1408,12.7,28.3,0.83,0,0.11077629952807119,0.8504908277666521,8,high,established
1409,5.1,28.5,0.628,1,0.06260508470057062,-1.1434114890007072,6,low,established
1410,8.5,48.2,0.592,1,-0.05869074743758167,0.5050150757912687,2,medium,long_tenure
1411,7.4,2.4,0.394,3,0.08718503862053623,-0.5160965994935308,7,medium,new
1412,4.5,44.8,0.5,0,0.08963368621620317,-0.9308953580749239,7,low,established
1413,3.3,3.1,0.418,0,0.12713830942939602,0.46393597450256985,8,low,new
1414,3.8,7.6,0.421,2,0.1456826020963736,-0.7015313724420558,9,low,new
1415,20.7,8.6,0.953,0,0.12301634493378032,0.6389494177945126,8,high,new
1416,0.3,37.7,0.231,2,-0.07329322979645103,0.3534955086901225,1,low,established
1417,7.3,33.7,0.502,1,-0.13043472004562232,-0.9636413458374211,1,medium,established
1418,9.1,28.1,0.669,4,0.05267096850924226,-1.2753276389406147,5,medium,established
1419,2.8,12.5,0.539,0,0.31652134473006777,0.7197372481103737,10,low,new
1420,5.8,5.5,0.469,0,0.10988792924532151,-0.8802474736848229,8,low,new
1421,8.8,44.6,0.62,1,0.04507802953438911,0.548095952284222,5,medium,established
1422,8.7,71.6,0.684,0,-0.020706933703232972,0.7561091302343071,3,medium,long_tenure
1423,8.3,78.2,0.745,1,0.07179915652902978,-0.44182350635775874,6,medium,long_tenure
1424,7.7,66.8,0.483,0,-0.04509048029924714,-1.6885519955219257,2,medium,long_tenure
1425,4.5,30.3,0.584,0,0.04093191755139749,-0.8127756801451106,5,low,established
1426,8.5,47.1,0.632,0,0.09454816464081663,-0.5198314101892564,7,medium,established
1427,11.2,21.6,0.922,1,0.09751981605115091,1.029095595370623,7,medium,established
1428,14.2,11.6,0.668,0,0.008280599464498602,-0.6824675678685725,4,high,new
1429,5.8,15.3,0.292,1,0.28335701007298086,0.6424685138514514,10,low,new
1430,11.2,48.8,0.638,0,0.021092402481399146,-0.47679675015012346,4,medium,long_tenure
1431,10.8,33.4,0.541,0,0.02171479632512925,0.5211658680477254,4,medium,established
1432,7.8,36.5,0.544,1,-0.0647042241719696,-0.9861517751771676,2,medium,established
1433,13.7,22.0,0.827,1,0.028756950014086565,1.2097456577469643,4,high,established
1434,17.4,8.4,0.958,0,0.0014199199006973806,-0.4089634710901378,3,high,new
1435,21.0,18.1,0.864,0,0.09958254975233652,-0.4553742940772212,7,high,established
1436,8.6,5.9,0.527,3,0.08453804871217908,-1.176972879738424,7,medium,new
1437,13.2,14.4,0.876,0,0.06440996972244187,-0.3608022362560626,6,high,new
1438,7.6,31.7,0.517,1,0.09438896120878808,0.8459635119607664,7,medium,established
1439,6.8,3.2,0.586,1,0.010604480309050203,-1.080315594523997,4,medium,new
1440,7.0,18.1,0.566,1,-0.07042094201600581,-1.0202148888382894,1,medium,established
1441,17.6,44.5,0.795,0,0.026419227997417145,0.7950451682135603,4,high,established
1442,14.8,1.0,0.944,0,0.030994550033821705,1.0461805455489848,5,high,new
1443,17.6,1.1,0.864,0,0.06515319552338955,-0.37837236869402024,6,high,new
1444,18.5,18.6,0.968,2,0.05459097963784321,0.5597391171888921,6,high,established
1445,13.5,37.2,0.804,0,0.0849548969190076,1.0345268851686267,7,high,established
1446,12.6,33.4,0.686,4,0.02226915469969644,1.2514616336902762,4,high,established
1447,7.2,30.4,0.561,2,-0.03325556799366191,0.4495262003807121,2,medium,established
1448,7.0,26.9,0.486,2,-0.16220604331217692,0.37349796157014764,1,medium,established
1449,11.5,24.9,0.597,2,-0.1479503828479573,0.5262812683156879,1,medium,established
1450,18.2,17.0,0.99,0,-0.020404660591693116,0.6412352347229299,3,high,new
1451,6.8,14.1,0.32,1,0.131810391744185,0.615463438085504,8,medium,new
1452,13.3,39.7,0.516,0,0.03517902825528791,0.824532698708941,5,high,established
1453,4.5,2.7,0.503,1,0.11033158531803515,0.3772903746696735,8,low,new
1454,5.4,32.7,0.412,1,0.15327531582109524,1.6646171517256871,9,low,established
1455,0.9,62.5,0.467,0,0.003926469643705496,-0.596357821412333,3,low,long_tenure
1456,19.0,13.4,0.865,1,0.2418590024351132,0.5745093869752046,10,high,new
1457,18.8,1.0,0.99,0,0.03184510092614,0.4244379073562529,5,high,new
1458,11.7,50.2,0.867,0,0.09396906129905899,-0.38130962078973374,7,medium,long_tenure
1459,2.0,36.4,0.36,1,0.12536964335267287,0.47335042597465854,8,low,established
1460,10.6,59.5,0.54,0,-0.026458486510962876,0.890986158421719,3,medium,long_tenure
1461,7.3,25.3,0.38,0,0.017360302699084833,0.40330594291603705,4,medium,established
1462,7.2,20.4,0.788,2,0.06340342875429195,0.6369175151882998,6,medium,established
1463,18.9,15.7,0.99,0,-0.09343160874527309,-0.5097763150309874,1,high,new
1464,9.3,45.5,0.801,3,0.0763541254676733,-1.331889314398494,6,medium,established
1465,4.4,32.2,0.7,1,0.15247086556966663,-0.88542932448456,9,low,established
1466,10.6,35.4,0.445,4,0.025589157117282577,0.4017747440209754,4,medium,established
1467,5.9,65.8,0.536,0,0.04459204238304975,2.3889817992072886,5,low,long_tenure
1468,11.5,5.2,0.823,0,0.1086303501521732,-0.9540540861062714,8,medium,new
1469,5.5,17.9,0.373,1,0.1383679428532997,-1.0761323321081027,9,low,new
1470,15.8,22.4,0.825,0,-0.011321767731132163,0.7046803272592866,3,high,established
1471,8.3,19.5,0.368,0,0.027973482958239093,0.33013247680299884,4,medium,established
1472,16.5,12.6,0.97,3,-0.001197971535659416,-0.7241237343058385,3,high,new
1473,18.1,38.8,0.915,0,0.1235496279957615,-0.4094743242990544,8,high,established
1474,9.4,50.6,0.774,0,-0.010148170762935187,-0.4130091752171989,3,medium,long_tenure
1475,10.8,75.0,0.668,0,0.04119177280380701,-0.5298103359232985,5,medium,long_tenure
1476,5.6,48.1,0.566,0,0.34039424348712066,1.7205070275033456,10,low,long_tenure
1477,8.5,69.9,0.661,1,-0.10009878252583702,-0.5476899223110603,1,medium,long_tenure
1478,4.1,30.5,0.264,2,0.03841051787125469,0.27663972813140286,5,low,established
1479,9.8,55.9,0.386,2,0.06048542607697796,0.6858176076055282,6,medium,long_tenure
1480,8.7,47.4,0.711,0,0.012429020422498847,-0.5413098153350855,4,medium,established
1481,6.3,38.4,0.752,0,0.14456220739740577,-0.4936744438611989,9,medium,established
1482,15.1,8.6,0.908,0,0.12826917526502132,0.766331209460784,8,high,new
1483,13.5,37.3,0.547,3,-0.04650502909029217,-1.6097065279530498,2,high,established
1484,11.4,3.1,0.752,1,0.06282964429812678,-0.8232129511255927,6,medium,new
1485,10.9,32.2,0.718,2,0.11588801870061606,-0.6451065169332939,8,medium,established
1486,19.4,1.0,0.954,1,0.16389643944770685,-0.4008762188641428,9,high,new
1487,6.1,19.2,0.462,0,0.0827351919649112,0.6429474230910123,7,medium,established
1488,13.3,48.2,0.639,3,0.09777649883202845,0.8876541899556925,7,high,long_tenure
1489,7.0,21.1,0.378,0,-0.07937959733311954,0.4605677913108651,1,medium,established
1490,9.0,56.0,0.518,0,0.08499664893719783,-0.3924619377130697,7,medium,long_tenure
1491,14.7,1.7,0.928,1,0.05035366909996781,-1.0283086127264522,5,high,new
1492,5.6,14.1,0.371,0,-0.08840266268872957,0.4635791023851697,1,low,new
1493,10.8,19.8,0.543,5,0.0056087522433048735,1.3182147405518245,4,medium,established
1494,4.5,6.2,0.619,2,0.11030245415294085,-0.7102925713149273,8,low,new
1495,6.0,75.0,0.635,0,-0.01614451125389215,0.84352092104911,3,low,long_tenure
1496,5.7,26.7,0.32,1,-0.020049552206048257,0.3584714693423582,3,low,established
1497,5.0,1.0,0.371,0,0.08214226907065014,-0.9870360797176927,7,low,new
1498,5.0,23.5,0.48,0,-0.0006671081857361069,-1.1109369524412203,3,low,established
1499,6.7,73.0,0.625,1,0.10772118018627654,-0.5256678920540264,8,medium,long_tenure
1500,2.4,21.9,0.433,4,-0.06718859892019208,2.414789584511021,2,low,established
1501,11.2,49.0,0.638,6,0.09210231257143638,1.2746722832686528,7,medium,long_tenure
1502,7.6,11.7,0.397,2,0.09986108935324996,0.5398659016774467,7,medium,new
1503,8.2,68.0,0.588,0,-0.09756376298442558,-0.6366254951081314,1,medium,long_tenure
1504,12.9,74.4,0.656,0,-0.03978040321069634,-0.46304100555682837,2,high,long_tenure
1505,8.1,27.4,0.422,0,-0.00844317966046988,0.5719182920448014,3,medium,established
1506,9.3,45.5,0.625,0,0.18935810952929608,-0.49462202304619785,10,medium,established
1507,4.2,10.7,0.405,2,-0.02914940559631173,0.45726290795583097,2,low,new
1508,7.1,76.0,0.638,2,0.1498403184159388,0.7130263558318246,9,medium,long_tenure
1509,17.5,6.3,0.938,0,0.09471410597321307,-0.48819705981209727,7,high,new
1510,4.1,33.7,0.454,2,0.020725379227084725,-0.5758651482423858,4,low,established
1511,17.5,10.8,0.99,0,0.09851090570712334,-1.6698911121043611,7,high,new
1512,17.7,17.7,0.84,0,-0.060150032277509924,1.2041655405412455,2,high,new
1513,8.4,14.4,0.616,2,0.12562047547590868,-0.65022237312786,8,medium,new
1514,7.5,14.7,0.699,0,0.22804406976183803,1.5322298643160575,10,medium,new
1515,3.9,11.5,0.425,1,-0.006477612477582912,0.3698358155350181,3,low,new
1516,16.1,18.7,0.9,1,0.056241295282025545,-0.5543033390067514,6,high,established
1517,13.4,17.1,0.761,1,0.030891287231810085,1.1586732549338343,5,high,new
1518,3.8,27.6,0.352,1,-0.12253726894563978,0.2990508836656807,1,low,established
1519,21.8,10.1,0.888,0,-0.0594781385245112,1.694906330905666,2,high,new
1520,13.6,4.8,0.959,1,0.02713947743649238,-1.3526590756498835,4,high,new
1521,17.2,18.2,0.971,1,-0.010173025445436589,-0.5084677800962342,3,high,established
1522,7.8,18.6,0.626,3,0.07076434965476247,-0.4724639576973195,6,medium,established
1523,0.0,34.9,0.518,1,-0.09015923916556277,0.4031591164636946,1,low,established
1524,6.0,20.6,0.32,1,0.012233183640683194,0.3690303663313026,4,low,established
1525,7.5,27.1,0.644,2,0.1799533996125222,0.5078083563511099,10,medium,established
1526,16.9,21.5,0.901,1,0.08578250019637305,-1.3837783667118544,7,high,established
1527,10.7,61.1,0.654,0,-0.02133038380192081,1.385910878582017,3,medium,long_tenure
1528,8.6,42.1,0.6,0,0.11677246674568745,0.8243933530832658,8,medium,established
1529,16.9,3.3,0.795,0,0.06971457406457908,-1.6061026527602151,6,high,new
1530,13.7,28.7,0.766,0,0.042670063394401235,1.2172373559498841,5,high,established
1531,9.9,63.0,0.675,1,0.1534821612469056,-0.614533842243708,9,medium,long_tenure
1532,15.5,1.0,0.955,0,0.01375943949308561,-0.38234299935992233,4,high,new
1533,3.6,35.2,0.576,3,0.06440208856647052,-0.6009118306361577,6,low,established
1534,11.2,24.3,0.588,1,0.03601872196435363,0.6824831416529138,5,medium,established
1535,19.1,5.5,0.821,0,-0.03832983769280252,1.5697954296369794,2,high,new
1536,12.0,48.3,0.695,0,-0.029869438040780228,0.934951973575742,2,medium,long_tenure
1537,10.4,34.0,0.437,2,0.1319598437881303,-0.9920153903845599,9,medium,established
1538,6.6,1.0,0.39,0,0.1104694331340852,0.4318292798401278,8,medium,new
1539,5.9,11.9,0.525,3,0.03849886493895537,-0.3934448448601803,5,low,new
1540,10.9,63.4,0.711,0,0.17901426064364248,-0.600497017695611,10,medium,long_tenure
1541,2.1,40.9,0.261,1,-0.045771723804737055,-1.122259847861539,2,low,established
1542,11.5,22.6,0.905,1,0.18204948339930616,-0.6147378602640692,10,medium,established
1543,6.7,51.8,0.535,0,0.04095207936951074,1.7213029088349003,5,medium,long_tenure
1544,19.4,34.4,0.915,0,0.11044721823915249,-0.28672700720544514,8,high,established
1545,6.2,45.7,0.293,0,0.04320545183957275,0.5527237721173162,5,medium,established
1546,9.3,65.2,0.662,0,-0.005650774339570114,-0.6685938294391558,3,medium,long_tenure
1547,17.5,21.9,0.978,1,0.005781042754628458,-1.416478885624071,4,high,established
1548,5.2,11.4,0.418,1,0.1155308661791141,-1.1150211338785567,8,low,new
1549,4.6,70.4,0.512,0,-0.05711289501023651,0.6364911564339617,2,low,long_tenure
1550,16.9,9.8,0.99,0,-0.09963603132481717,-1.3237290912410327,1,high,new
1551,14.9,24.3,0.99,0,0.02088811401288146,0.6344885755918458,4,high,established
1552,12.6,39.9,0.582,0,0.01824036661193647,1.3728846837389115,4,high,established
1553,11.1,66.0,0.611,0,-0.04136427159127087,1.2983493531648294,2,medium,long_tenure
1554,7.0,57.1,0.422,1,0.0690618346928326,2.242768223874824,6,medium,long_tenure
1555,20.8,29.8,0.952,1,0.0865197617003988,-1.3868533275146973,7,high,established
1556,5.4,21.5,0.279,1,0.10827353132747065,-0.9209753657522532,8,low,established
1557,0.0,37.0,0.503,0,-0.09347892335132299,2.7827567230762438,1,low,established
1558,7.8,68.1,0.753,1,0.052088769497717353,-0.6177009860827234,5,medium,long_tenure
1559,13.4,29.5,0.582,2,-0.04755882667303941,0.6830251220615102,2,high,established
1560,2.3,31.5,0.313,0,0.12683646730661252,0.27902331430138383,8,low,established
1561,4.3,31.5,0.567,1,0.04730690776035532,0.363891275801402,5,low,established
1562,5.3,36.7,0.59,4,0.06875581921012819,-0.5117342200718136,6,low,established
1563,1.3,1.0,0.44,1,0.022859119562534794,0.38979363955072194,4,low,new
1564,2.2,10.2,0.328,2,0.19103616922553257,-0.7054054429909153,10,low,new
1565,1.2,38.6,0.451,1,-0.024547372452218955,2.707447765682091,3,low,established
1566,6.3,46.9,0.618,0,-0.15781488719289838,0.7654877430813396,1,medium,established
1567,20.7,26.6,0.754,0,0.045830227695903954,0.4687395764622599,5,high,established
1568,15.9,24.5,0.99,0,0.009455022510764069,0.6338259155303833,4,high,established
1569,10.1,53.3,0.834,2,-0.07120646165805114,0.9008071206072861,1,medium,long_tenure
1570,10.9,38.1,0.752,1,0.09242307525461853,1.0998921359695744,7,medium,established
1571,5.0,55.2,0.736,3,0.23065658743103212,-0.9162366194074211,10,low,long_tenure
1572,6.8,55.9,0.784,1,0.17788421192456952,-1.6225212283147363,10,medium,long_tenure
1573,11.1,20.6,0.475,1,-0.059752963701678326,0.41040589256076776,2,medium,established
1574,2.8,12.5,0.313,1,0.19837525363819797,0.40380036763262245,10,low,new
1575,17.9,4.0,0.854,1,-0.010569302285190079,-0.7121605805048906,3,high,new
1576,20.5,30.6,0.933,0,0.058462415161574105,0.6583233104565313,6,high,established
1577,0.6,19.1,0.398,1,-0.019905550139823203,-0.7215076721787717,3,low,established
1578,3.5,14.5,0.318,0,-0.04619316154021591,0.468443127198936,2,low,new
1579,4.0,39.0,0.431,0,-0.06520999355932379,2.2671944764220173,2,low,established
1580,3.1,29.0,0.42,0,0.025177334070483316,-1.1077781014553811,4,low,established
1581,2.9,11.0,0.523,0,0.15342993200253086,0.371522201292668,9,low,new
1582,6.7,47.3,0.645,0,0.07935737628891291,0.7310141791895551,7,medium,established
1583,8.0,75.9,0.43,0,0.10471234992042025,1.69886476564607,8,medium,long_tenure
1584,16.4,16.2,0.942,0,0.14290032803768368,-0.8551062891573935,9,high,new
1585,11.6,12.4,0.764,2,0.04414449543047973,-0.9004011743703056,5,medium,new
1586,4.4,1.0,0.433,0,0.09764275737579693,-0.9165609946453277,7,low,new
1587,11.0,48.6,0.749,0,-0.03445133063058405,0.7841160707181916,2,medium,long_tenure
1588,7.4,16.1,0.534,0,0.07324743325613195,-0.7007097114572209,6,medium,new
1589,12.8,1.0,0.962,0,0.12190513182145747,1.1932004825514397,8,high,new
1590,15.2,2.8,0.818,0,-0.06651897309649361,-0.40647966800756863,2,high,new
1591,17.2,5.0,0.873,1,0.10855847114708678,0.9517917161753664,8,high,new
1592,18.3,10.4,0.874,2,0.1958306028174319,0.5790673941038045,10,high,new
1593,8.4,42.3,0.482,0,0.021305855719247247,1.389801000133891,4,medium,established
1594,8.8,58.8,0.549,0,-0.29888637658081413,-0.4618862870513089,1,medium,long_tenure
1595,6.5,20.0,0.269,1,0.22535305738448236,0.6488672863812571,10,medium,established
1596,12.7,37.1,0.642,5,0.06726990161241693,-0.35953330350872414,6,high,established
1597,13.9,13.2,0.948,0,0.05830999458857963,-0.2822368891600795,6,high,new
1598,15.4,20.8,0.912,0,-0.09511981492179006,-1.596064644073388,1,high,established
1599,12.0,25.4,0.533,0,0.16249753517490587,0.6709291119619845,9,medium,established
1600,18.3,17.5,0.878,2,0.13102336921757543,-0.44145906470359364,8,high,new
1601,5.9,55.2,0.461,0,0.03490817755839253,0.5007963873269077,5,low,long_tenure
1602,18.4,26.9,0.862,1,0.25702510764731384,-0.40210134336321635,10,high,established
1603,5.4,18.0,0.562,2,0.061353057098287804,1.9214656831181431,6,low,new
1604,2.8,26.4,0.467,0,-0.00501716828334164,0.3156240303660989,3,low,established
1605,13.3,6.5,0.99,0,-0.03286459000345868,-0.6599543953773096,2,high,new
1606,17.1,21.4,0.982,0,-0.0029050586249691696,1.3214938763628163,3,high,established
1607,3.5,5.5,0.49,0,0.020115390747531423,2.2663644304034,4,low,new
1608,16.3,2.7,0.985,0,-0.20885195750494145,-0.8700181951325773,1,high,new
1609,7.2,66.1,0.382,1,-0.028642020759571268,0.8161360645718241,2,medium,long_tenure
1610,3.6,74.0,0.675,1,0.08157502433812586,-2.236482659900486,7,low,long_tenure
1611,18.4,22.0,0.99,1,-0.07650420746593961,-1.1295640645369698,1,high,established
1612,0.0,32.2,0.439,1,0.09013032066982667,0.42062619012675834,7,low,established
1613,2.5,26.5,0.425,0,0.06793338064150814,0.40490782175661233,6,low,established
1614,4.4,64.1,0.537,1,0.1442430166733696,0.7069441221860726,9,low,long_tenure
1615,2.1,16.0,0.382,2,0.0679975458954388,0.41278881071283097,6,low,new
1616,16.5,25.8,0.808,0,0.08387760702251773,-0.4607926305907256,7,high,established
1617,19.3,28.3,0.99,2,0.04610399201488722,0.5432026765459739,5,high,established
1618,4.8,30.2,0.755,4,0.12304055227570186,-0.6400991040594451,8,low,established
