customer_id,age,tenure_months,annual_income,avg_balance,baseline_sessions_30d,digital_transaction_share,support_tickets_90d,product_count,prior_nps,missed_payment_flag,metro_flag,treated,true_propensity,true_retention_effect,pre_avg_active_days,post_avg_active_days,post_sessions_total,retained_30d,churned_30d
1100,25,1.0,69983.0,6089.89,20.6,0.846,0,1,29.0,0,1,0,0.47265,0.078,1.436,1.535,36.23,1,0
1101,19,16.3,74024.0,2837.06,14.2,0.838,1,3,49.0,0,1,1,0.43132,0.078,1.408,1.787,43.64,1,0
1102,44,69.5,152141.0,23663.47,11.1,0.761,0,5,22.0,0,0,0,0.30984,0.048,1.423,1.311,32.79,1,0
1103,45,20.4,62729.0,4666.52,0.4,0.459,0,2,-23.0,1,1,0,0.23539,0.075,0.727,0.667,18.32,0,1
1104,34,19.8,70209.0,7341.94,5.6,0.371,1,2,26.0,0,1,0,0.29233,0.075,0.856,0.937,26.4,0,1
1105,34,4.4,82791.0,1386.1,17.0,0.99,1,2,56.0,0,0,0,0.50631,0.078,2.474,1.961,45.6,1,0
1106,18,10.0,66965.0,8711.57,6.9,0.479,3,2,9.0,0,0,0,0.46824,0.08,0.174,0.322,17.78,0,1
1107,33,38.1,69608.0,9590.58,20.0,0.751,0,4,45.0,0,0,0,0.42909,0.048,2.151,1.858,44.42,1,0
1108,48,84.5,103408.0,36421.63,5.8,0.283,0,3,30.0,0,1,1,0.17792,0.075,1.327,1.794,47.3,0,1
1109,32,22.0,40128.0,2565.48,5.9,0.284,0,3,-10.0,0,1,0,0.30686,0.075,0.99,1.061,23.87,0,1
1110,30,19.4,48407.0,5800.01,12.3,0.965,0,3,69.0,0,1,1,0.42869,0.048,1.359,1.575,44.35,0,1
1111,26,4.2,122324.0,2967.47,12.3,0.99,0,3,42.0,0,1,1,0.34256,0.078,1.118,1.569,34.98,0,1
1112,34,69.7,75929.0,28509.41,6.4,0.457,2,4,41.0,0,0,0,0.25522,0.075,1.584,0.836,24.83,1,0
1113,44,52.1,99382.0,3066.92,10.1,0.662,3,3,-17.0,1,1,1,0.39028,0.005,1.461,2.009,41.42,1,0
1114,37,3.6,47271.0,967.17,9.0,0.498,1,1,18.0,1,1,1,0.36753,0.06,2.409,2.645,55.75,1,0
1115,33,27.6,81278.0,13661.91,9.5,0.583,0,1,32.0,1,1,1,0.43548,0.03,0.523,0.982,23.57,0,1
1116,22,22.5,41932.0,4688.33,15.0,0.99,0,2,47.0,0,1,0,0.36387,0.048,1.982,1.883,40.51,1,0
1117,19,22.3,71326.0,5137.03,16.8,0.99,0,1,51.0,0,1,1,0.46428,0.048,1.523,1.702,41.95,1,0
1118,37,41.7,87368.0,2940.67,7.0,0.484,0,1,27.0,0,1,0,0.27849,0.075,1.34,0.887,23.49,0,1
1119,40,40.4,92139.0,2627.48,18.1,0.95,1,1,57.0,0,1,0,0.4295,0.048,2.141,2.3,52.52,0,1
1120,36,19.2,53865.0,2457.2,4.0,0.393,0,2,30.0,0,1,0,0.22391,0.075,1.091,0.987,25.33,1,0
1121,28,39.1,42609.0,8488.52,9.2,0.68,4,4,-2.0,0,1,1,0.56025,0.005,0.81,0.238,12.09,0,1
1122,31,17.0,53179.0,3960.07,15.7,0.753,0,4,50.0,0,1,0,0.44998,0.078,1.317,1.518,32.67,1,0
1123,35,14.4,85850.0,1839.84,3.9,0.415,0,1,15.0,0,1,1,0.36201,0.105,1.062,1.422,34.57,0,1
1124,35,19.2,69180.0,6145.65,15.1,0.959,0,2,60.0,0,1,1,0.28355,0.048,2.262,2.148,54.9,0,1
1125,53,70.1,135350.0,36167.93,7.7,0.795,0,4,26.0,0,1,0,0.29986,0.093,1.795,1.636,37.5,0,1
1126,18,33.6,77728.0,10327.72,7.9,0.537,5,3,2.0,1,0,0,0.41502,0.05,0.878,0.338,18.36,0,1
1127,53,51.4,97075.0,50603.21,4.9,0.746,0,4,78.0,0,1,0,0.22591,0.075,1.839,2.016,49.56,0,1
1128,31,25.4,80369.0,7160.65,11.3,0.568,2,3,-1.0,0,0,0,0.41854,0.03,1.957,1.923,40.97,0,1
1129,28,25.5,64288.0,7168.27,10.4,0.699,3,3,-31.0,0,1,0,0.44105,0.005,1.324,0.993,30.54,0,1
1130,34,11.9,63869.0,7863.3,9.6,0.342,0,1,4.0,0,0,0,0.28915,0.06,0.898,0.678,23.3,0,1
1131,38,25.8,50474.0,1624.18,5.5,0.51,1,2,22.0,0,1,0,0.2865,0.075,1.344,0.819,28.19,1,0
1132,38,67.0,90244.0,9467.6,6.9,0.63,0,3,21.0,1,1,1,0.32009,0.075,1.646,1.999,41.35,1,0
1133,34,27.8,67717.0,6457.08,14.3,0.77,1,2,25.0,0,1,1,0.37085,0.048,1.72,1.981,51.27,1,0
1134,40,11.7,70144.0,1992.79,4.6,0.413,1,1,-16.0,0,0,0,0.28767,0.105,0.038,0.437,17.93,0,1
1135,35,15.1,65623.0,1489.34,6.0,0.575,1,2,6.0,0,0,0,0.36349,0.105,1.304,1.052,25.1,0,1
1136,43,80.7,139157.0,56891.2,7.3,0.528,0,4,65.0,0,1,0,0.23629,0.075,1.486,1.386,34.11,0,1
1137,42,60.0,175871.0,29126.15,4.0,0.477,0,4,24.0,0,0,0,0.33173,0.075,1.911,1.622,36.17,1,0
1138,56,62.4,130619.0,14075.27,6.0,0.684,1,6,51.0,0,1,0,0.27517,0.075,0.953,0.885,24.71,0,1
1139,18,13.9,77164.0,15828.19,16.0,0.715,1,2,39.0,1,1,1,0.53898,0.06,1.875,1.86,44.93,0,1
1140,45,44.6,63252.0,2808.06,11.0,0.762,4,3,-15.0,0,0,1,0.51008,0.023,1.76,1.648,35.76,0,1
1141,48,76.1,178670.0,30246.94,4.0,0.809,2,5,44.0,0,0,1,0.35239,0.093,0.85,1.409,34.41,0,1
1142,34,35.4,63832.0,878.61,5.2,0.544,1,2,-19.0,0,1,0,0.27849,0.075,0.697,0.306,22.11,0,1
1143,23,22.3,50763.0,3577.06,5.1,0.429,2,1,42.0,0,0,0,0.30549,0.075,1.228,0.781,24.85,0,1
1144,34,11.5,39468.0,1977.62,3.3,0.613,0,1,20.0,0,1,0,0.28423,0.105,0.739,0.769,20.93,0,1
1145,53,85.1,185971.0,54503.48,6.4,0.788,1,5,54.0,0,0,0,0.28052,0.093,1.446,0.981,26.05,0,1
1146,40,72.3,112883.0,31640.4,6.0,0.581,0,5,29.0,0,1,0,0.27053,0.075,1.412,1.163,27.61,0,1
1147,38,16.5,60159.0,7217.49,4.9,0.588,1,2,19.0,0,1,1,0.30584,0.105,0.494,0.815,23.97,1,0
1148,36,39.1,111357.0,2268.91,7.5,0.33,0,1,28.0,0,1,0,0.28851,0.075,0.817,0.524,17.1,1,0
1149,44,55.6,171342.0,11277.19,11.2,0.618,1,4,32.0,0,1,0,0.26999,0.03,1.277,1.318,41.87,0,1
1150,41,38.9,91154.0,3500.82,1.5,0.233,1,3,-7.0,0,1,0,0.24669,0.075,0.78,0.829,23.64,1,0
1151,18,33.7,65722.0,3818.72,15.5,0.916,1,1,26.0,0,1,0,0.35883,0.048,2.201,1.946,43.91,1,0
1152,37,10.9,78783.0,919.52,0.0,0.398,0,1,2.0,0,1,1,0.2223,0.105,0.599,1.084,27.55,1,0
1153,40,23.0,76549.0,2266.15,16.3,0.85,0,2,48.0,0,1,0,0.55062,0.048,2.818,2.326,49.26,1,0
1154,39,25.4,83894.0,2786.93,17.6,0.882,1,3,41.0,0,1,0,0.49192,0.048,2.186,1.579,37.26,1,0
1155,41,62.4,124250.0,21986.77,13.2,0.526,3,2,-17.0,0,1,0,0.42939,0.005,2.466,2.124,49.06,1,0
1156,27,7.1,70492.0,7127.19,11.2,0.905,1,3,57.0,0,1,1,0.43811,0.078,1.839,2.426,53.94,0,1
1157,25,33.2,76396.0,3589.63,13.1,0.99,0,3,35.0,0,1,1,0.39134,0.048,1.01,0.932,26.97,1,0
1158,27,16.2,59553.0,6111.32,16.4,0.783,0,1,33.0,0,1,0,0.36777,0.078,1.688,1.754,40.24,1,0
1159,53,47.1,175412.0,8500.18,3.6,0.735,2,3,52.0,0,1,0,0.21943,0.075,2.64,2.681,58.3,0,1
1160,29,20.6,50712.0,2078.04,5.0,0.454,0,2,20.0,1,1,0,0.30695,0.075,0.43,0.131,12.26,0,1
1161,34,16.0,100170.0,5839.96,17.7,0.941,0,3,21.0,0,1,0,0.46568,0.078,2.719,2.374,50.83,1,0
1162,53,18.3,46117.0,8907.88,5.5,0.587,2,3,-33.0,0,0,1,0.385,0.075,2.203,2.114,52.09,0,1
1163,35,25.7,68420.0,2112.84,4.9,0.351,1,2,-11.0,0,1,1,0.339,0.075,0.186,0.405,13.23,0,1
1164,20,27.5,63876.0,4389.33,12.7,0.949,0,1,43.0,0,1,1,0.45802,0.048,2.884,3.107,71.33,1,0
1165,20,18.9,92571.0,5606.06,19.7,0.957,0,3,66.0,0,0,1,0.5016,0.048,3.338,3.478,71.79,1,0
1166,40,15.5,58784.0,2981.81,5.1,0.342,0,1,38.0,0,1,0,0.23173,0.105,1.098,0.334,19.43,1,0
1167,35,20.2,51060.0,5250.19,2.8,0.283,1,3,24.0,0,0,1,0.25751,0.075,0.334,0.433,17.64,1,0
1168,44,30.9,64864.0,9841.4,5.7,0.599,2,4,28.0,0,1,0,0.39584,0.075,1.327,1.32,33.66,0,1
1169,31,24.6,46896.0,4182.54,5.6,0.513,0,1,14.0,0,1,0,0.31736,0.075,0.627,1.141,28.21,0,1
1170,35,29.3,95291.0,13706.74,19.7,0.99,0,1,65.0,0,1,1,0.48682,0.048,2.739,2.014,50.54,1,0
1171,48,65.3,103972.0,54795.88,5.9,0.772,0,4,23.0,0,1,0,0.24314,0.093,1.609,1.656,47.84,1,0
1172,30,5.2,54895.0,9302.05,3.3,0.471,0,2,-20.0,0,0,0,0.34532,0.105,0.922,0.418,18.97,0,1
1173,26,9.3,83425.0,2907.61,14.0,0.871,2,3,38.0,0,1,1,0.5724,0.078,0.733,1.357,39.26,1,0
1174,27,24.0,91211.0,1065.61,8.7,0.43,1,3,8.0,0,1,0,0.38386,0.03,1.403,0.952,24.96,1,0
1175,63,75.5,137654.0,29211.23,2.8,0.503,2,4,83.0,0,1,1,0.35007,0.075,1.519,1.47,42.73,1,0
1176,34,37.6,55261.0,2590.82,8.0,0.355,1,3,10.0,0,0,0,0.34472,0.03,1.308,1.477,35.97,0,1
1177,54,83.3,148582.0,82628.54,7.0,0.634,0,3,15.0,0,1,0,0.29967,0.075,2.394,1.801,36.38,1,0
1178,45,63.6,78840.0,15351.41,7.8,0.611,0,4,52.0,0,1,0,0.27594,0.075,0.298,0.33,14.97,0,1
1179,22,25.2,54987.0,4275.09,15.1,0.91,1,1,30.0,0,1,0,0.45842,0.048,2.368,2.13,49.74,0,1
1180,27,1.0,68675.0,5855.87,16.6,0.749,0,3,47.0,0,1,1,0.3743,0.06,2.042,2.096,55.35,0,1
1181,43,27.2,48669.0,3201.69,2.5,0.303,0,1,27.0,0,0,0,0.19016,0.075,0.772,0.565,21.25,0,1
1182,25,3.1,49329.0,4025.23,18.9,0.985,0,3,26.0,0,1,0,0.47324,0.078,2.824,2.826,66.62,1,0
1183,23,15.2,95807.0,5681.11,19.0,0.808,0,3,73.0,0,1,1,0.37079,0.078,1.809,2.359,47.46,1,0
1184,30,52.4,81522.0,9074.7,13.3,0.826,0,2,65.0,0,1,0,0.31898,0.048,1.736,1.552,34.4,1,0
1185,32,19.6,78933.0,12210.69,17.8,0.91,3,2,51.0,0,1,0,0.56759,0.023,2.407,2.214,54.34,0,1
1186,46,11.6,48919.0,3064.66,3.5,0.328,0,1,43.0,1,0,0,0.32934,0.105,0.705,0.39,22.21,0,1
1187,51,66.9,140990.0,18829.71,8.1,0.762,0,5,27.0,0,1,0,0.23198,0.048,1.783,1.592,35.64,1,0
1188,40,15.8,67792.0,8134.05,8.6,0.292,1,1,25.0,0,0,0,0.36333,0.06,0.764,0.607,28.25,0,1
1189,34,4.5,70754.0,2233.6,14.2,0.9,0,3,49.0,0,1,0,0.43708,0.078,2.872,2.181,51.49,1,0
1190,30,56.2,81183.0,25618.58,11.5,0.508,3,4,-20.0,0,0,0,0.46791,0.005,1.377,1.813,38.85,0,1
1191,42,74.8,111310.0,76663.36,9.2,0.657,0,4,22.0,0,1,0,0.27267,0.03,1.201,0.624,20.59,1,0
1192,41,66.1,141681.0,84254.76,7.5,0.585,0,5,73.0,0,1,1,0.31832,0.075,1.849,2.659,52.93,0,1
1193,26,17.3,80319.0,4683.83,5.5,0.427,2,2,30.0,0,0,1,0.29488,0.105,0.759,1.388,33.65,1,0
1194,41,18.3,82285.0,759.95,5.2,0.564,0,2,27.0,0,1,0,0.25508,0.075,0.462,0.372,9.6,0,1
1195,37,40.5,84435.0,1526.81,1.4,0.354,0,1,-2.0,0,1,1,0.22369,0.075,1.08,1.506,42.64,1,0
1196,30,19.7,82092.0,5493.44,14.4,0.823,2,2,57.0,1,1,1,0.54398,0.048,2.399,2.364,55.21,1,0
1197,18,1.0,76651.0,2900.57,13.2,0.865,1,2,37.0,1,1,1,0.52664,0.078,1.078,1.477,35.67,0,1
1198,52,60.1,63783.0,6517.62,8.3,0.752,5,4,24.0,0,1,1,0.47644,0.023,0.263,0.071,12.51,0,1
1199,23,18.2,46652.0,6701.98,19.6,0.89,0,2,67.0,0,1,0,0.48413,0.048,2.129,1.773,41.98,1,0
1200,49,26.1,41035.0,2686.2,6.1,0.566,0,2,27.0,0,0,1,0.30803,0.075,0.595,0.757,24.73,0,1
1201,28,44.0,68806.0,3622.19,5.1,0.571,1,3,8.0,0,1,0,0.29727,0.075,1.446,1.123,28.5,1,0
1202,32,36.6,69925.0,14226.69,8.3,0.721,1,2,-10.0,0,1,0,0.47484,0.03,0.496,0.868,22.0,0,1
1203,20,31.0,86387.0,4192.51,5.1,0.475,1,1,19.0,0,1,0,0.31349,0.075,0.677,0.362,12.1,1,0
1204,41,25.9,102685.0,6804.57,11.0,0.651,1,1,21.0,0,1,0,0.37144,0.03,2.643,2.114,54.53,1,0
1205,21,1.2,63142.0,7144.91,14.2,0.742,1,2,53.0,1,1,1,0.56277,0.06,3.154,2.823,60.76,1,0
1206,21,19.4,94792.0,4786.78,12.7,0.726,0,2,28.0,0,1,1,0.28184,0.03,0.897,1.306,34.49,1,0
1207,28,48.2,63298.0,19007.36,8.8,0.708,1,2,16.0,0,0,0,0.29237,0.03,1.743,1.709,46.91,0,1
1208,54,54.2,165929.0,35304.87,9.5,0.756,1,4,21.0,0,0,0,0.33942,0.048,2.4,1.96,48.5,1,0
1209,34,7.3,94477.0,10640.11,16.6,0.99,0,4,43.0,0,0,1,0.40325,0.078,2.016,2.484,64.79,0,1
1210,62,76.7,192986.0,9467.47,5.6,0.477,0,5,25.0,0,0,0,0.25207,0.075,1.105,0.606,20.5,1,0
1211,30,16.5,51652.0,4043.48,9.2,0.483,0,2,-40.0,0,1,0,0.40537,0.06,0.315,0.047,10.87,1,0
1212,37,17.1,77587.0,2316.37,4.2,0.317,1,2,13.0,0,1,0,0.36163,0.105,0.379,0.175,13.27,1,0
1213,29,26.5,43424.0,4577.07,9.5,0.509,2,3,33.0,1,1,1,0.39775,0.03,1.535,1.355,36.22,0,1
1214,47,61.2,195827.0,67949.26,6.2,0.585,0,4,40.0,0,1,0,0.26467,0.075,1.322,1.013,23.24,0,1
1215,25,1.0,75488.0,8020.37,19.0,0.942,1,3,100.0,0,1,0,0.55796,0.078,2.757,2.3,53.29,0,1
1216,41,24.5,71928.0,2171.1,10.5,0.517,6,3,-11.0,0,1,1,0.59547,0.005,1.383,1.591,36.39,0,1
1217,56,64.8,79610.0,50948.13,8.8,0.644,0,4,38.0,0,1,0,0.31506,0.03,2.537,2.193,41.39,1,0
1218,45,33.7,64827.0,11770.99,5.9,0.682,0,2,-10.0,0,1,0,0.30684,0.075,0.951,0.592,18.64,1,0
1219,32,44.9,103819.0,5000.04,12.0,0.714,5,3,-7.0,0,1,0,0.63491,0.005,0.916,0.818,24.51,0,1
1220,36,38.1,67730.0,2614.65,18.0,0.976,1,1,51.0,0,1,0,0.43528,0.048,2.128,1.94,45.94,1,0
1221,29,34.1,92145.0,1600.32,18.7,0.95,1,2,73.0,0,1,1,0.3843,0.048,1.782,2.164,45.74,1,0
1222,27,27.0,76712.0,3613.52,16.1,0.884,1,1,28.0,0,1,0,0.45298,0.048,3.201,2.493,58.85,0,1
1223,30,20.2,78607.0,2673.12,4.3,0.367,0,2,10.0,1,0,1,0.29787,0.075,0.936,1.109,30.74,0,1
1224,34,23.5,75821.0,13429.98,8.5,0.649,2,2,4.0,0,1,1,0.43443,0.03,1.833,2.159,51.2,0,1
1225,41,16.2,59095.0,5361.13,22.2,0.784,0,3,68.0,0,1,0,0.49874,0.078,4.056,3.594,78.2,1,0
1226,37,29.0,59906.0,1506.32,3.0,0.443,2,2,-31.0,0,1,0,0.30669,0.075,1.69,1.171,32.08,0,1
1227,50,71.9,212636.0,37375.08,4.8,0.522,1,4,7.0,1,0,0,0.26291,0.075,0.859,0.738,18.53,0,1
1228,47,69.5,157846.0,27129.08,7.0,0.635,0,4,35.0,0,0,1,0.32216,0.075,1.096,1.186,35.61,1,0
1229,52,20.5,57174.0,1633.91,3.1,0.314,0,1,31.0,0,1,0,0.22198,0.075,0.319,0.289,15.69,1,0
1230,38,25.4,139740.0,1601.43,19.4,0.856,0,3,35.0,1,1,1,0.49558,0.048,2.398,2.759,58.04,0,1
1231,24,31.1,103930.0,6754.44,12.3,0.826,0,3,57.0,0,1,0,0.36801,0.048,1.402,1.02,24.72,0,1
1232,36,41.6,89764.0,10693.11,7.5,0.502,0,2,30.0,0,1,1,0.22967,0.075,2.262,2.663,58.96,1,0
1233,28,15.6,82799.0,6462.25,16.5,0.89,1,1,44.0,0,1,1,0.44076,0.078,1.806,2.081,41.62,1,0
1234,39,21.0,87693.0,4983.25,12.4,0.323,7,2,-12.0,0,1,1,0.66564,0.005,0.735,1.025,30.4,0,1
1235,24,5.7,93379.0,5029.29,17.9,0.702,1,2,53.0,0,1,0,0.41945,0.06,2.056,2.159,49.59,1,0
1236,32,7.8,42156.0,1840.6,20.4,0.988,0,1,47.0,0,1,0,0.43711,0.078,1.96,1.548,38.92,0,1
1237,39,19.1,84552.0,2369.78,16.9,0.916,0,2,49.0,0,1,0,0.42093,0.048,2.364,2.515,56.09,1,0
1238,40,68.2,132137.0,32709.38,7.5,0.56,0,4,31.0,0,1,0,0.26063,0.075,1.419,1.93,45.76,0,1
1239,21,1.0,66406.0,5336.7,18.3,0.99,2,2,39.0,0,1,0,0.65025,0.078,2.09,1.735,39.13,1,0
1240,26,10.0,72094.0,1561.03,12.3,0.83,0,2,25.0,0,1,1,0.42161,0.078,2.222,2.289,55.84,1,0
1241,32,24.9,38763.0,1508.64,0.0,0.366,1,2,22.0,0,1,0,0.25623,0.075,0.594,0.531,21.49,0,1
1242,63,51.2,84776.0,25234.97,10.6,0.554,1,4,14.0,0,1,1,0.29553,0.03,1.538,1.94,45.04,0,1
1243,56,67.2,193216.0,59666.64,8.6,0.85,0,4,18.0,0,0,1,0.31327,0.048,0.947,1.34,38.73,0,1
1244,36,12.3,86101.0,2652.65,18.6,0.926,0,2,21.0,0,0,0,0.43434,0.078,2.252,2.053,47.88,0,1
1245,47,53.3,71933.0,35061.72,5.7,0.662,0,4,28.0,0,1,1,0.30066,0.075,1.176,1.648,40.78,0,1
1246,27,16.6,65047.0,5278.19,19.5,0.951,0,3,44.0,0,1,0,0.49114,0.078,2.041,1.687,44.92,1,0
1247,28,35.7,91324.0,6801.49,10.8,0.386,4,1,-29.0,0,1,1,0.49137,0.005,1.123,1.235,31.6,0,1
1248,34,5.8,70466.0,5356.39,15.9,0.835,0,2,39.0,0,1,1,0.4688,0.078,1.328,1.412,32.44,1,0
1249,38,19.1,82573.0,1251.59,5.1,0.48,0,1,13.0,0,0,0,0.25625,0.075,1.436,1.563,34.33,0,1
1250,44,27.6,78333.0,1958.84,5.4,0.43,1,2,-20.0,0,1,1,0.30042,0.075,0.414,0.464,20.69,0,1
1251,28,6.9,52690.0,11431.94,13.7,0.99,1,2,30.0,0,1,0,0.43058,0.078,0.769,0.841,22.87,0,1
1252,28,1.0,73115.0,11967.26,15.0,0.841,0,3,78.0,0,1,0,0.5004,0.078,1.678,1.675,36.37,1,0
1253,30,1.0,67340.0,7783.26,16.9,0.99,0,3,31.0,0,1,1,0.47641,0.078,2.29,2.823,59.49,1,0
1254,44,26.0,49480.0,16357.66,7.9,0.679,4,1,5.0,0,1,0,0.4655,0.05,1.132,0.47,25.39,0,1
1255,19,1.0,51320.0,1373.33,12.0,0.916,1,2,34.0,0,1,0,0.49248,0.078,2.688,1.891,51.78,1,0
1256,40,17.8,47461.0,1619.24,5.3,0.466,1,1,14.0,0,0,0,0.31214,0.105,0.633,0.573,21.49,0,1
1257,35,42.0,49625.0,2450.76,6.8,0.398,2,2,-5.0,1,1,0,0.28041,0.075,0.911,0.669,24.19,1,0
1258,28,5.5,63689.0,14422.36,7.4,0.213,1,1,-26.0,0,1,0,0.45315,0.105,1.079,0.695,21.27,1,0
1259,23,27.6,95450.0,6526.93,10.4,0.628,3,2,-16.0,0,0,1,0.45679,0.005,2.079,2.287,56.62,0,1
1260,34,47.6,67777.0,4868.57,6.7,0.477,2,1,18.0,0,1,0,0.28821,0.075,1.461,0.584,23.78,1,0
1261,39,20.9,93068.0,5754.71,18.7,0.964,1,2,57.0,0,1,1,0.49108,0.048,3.839,3.533,73.78,0,1
1262,61,57.6,128415.0,40334.86,8.2,0.647,0,3,37.0,0,1,1,0.25053,0.03,2.828,2.619,61.51,0,1
1263,51,60.1,162400.0,31514.29,2.3,0.747,2,3,19.0,0,0,0,0.27727,0.075,0.256,0.245,11.47,1,0
1264,49,27.2,56683.0,1375.19,7.6,0.335,1,2,27.0,0,1,0,0.30563,0.075,1.417,1.359,33.12,1,0
1265,38,51.3,63910.0,1382.21,6.6,0.752,2,3,-22.0,1,0,0,0.34693,0.093,0.646,0.517,19.58,0,1
1266,42,15.6,98470.0,6901.99,1.4,0.321,0,2,-3.0,0,0,0,0.26901,0.105,0.978,0.214,13.89,1,0
1267,26,6.9,40508.0,3014.26,13.0,0.888,1,1,25.0,1,1,1,0.57027,0.078,1.038,1.017,26.72,1,0
1268,31,5.5,35579.0,891.36,11.2,0.505,0,1,2.0,0,0,0,0.28837,0.06,0.889,1.136,28.51,1,0
1269,44,63.2,153022.0,42538.54,9.2,0.583,0,5,28.0,0,1,1,0.29616,0.03,3.072,3.555,76.16,1,0
1270,35,45.1,128472.0,42011.74,5.2,0.722,0,4,40.0,0,1,0,0.22705,0.075,1.155,0.789,24.37,0,1
1271,44,16.4,40027.0,4941.86,2.7,0.392,0,2,-16.0,0,0,0,0.24788,0.105,1.113,0.921,25.11,0,1
1272,45,51.1,103804.0,66085.62,8.0,0.653,0,4,25.0,0,1,0,0.30219,0.03,1.478,1.398,34.92,1,0
1273,43,74.9,107519.0,17608.73,9.5,0.62,2,4,19.0,0,1,0,0.39036,0.03,1.526,1.026,21.44,1,0
1274,30,24.9,91615.0,4529.92,9.8,0.527,3,2,0.0,1,1,0,0.52348,0.005,1.852,1.828,43.16,0,1
1275,28,20.8,105434.0,3658.01,13.5,0.99,0,3,50.0,0,1,1,0.33505,0.048,2.12,2.09,56.76,1,0
1276,61,42.8,214849.0,54587.34,8.9,0.548,0,5,14.0,0,1,0,0.30237,0.03,1.756,0.958,27.01,1,0
1277,44,17.6,49487.0,1147.24,14.3,0.649,1,2,53.0,0,1,1,0.43428,0.06,1.693,2.168,46.13,0,1
1278,18,1.6,52542.0,4891.07,18.8,0.812,0,3,43.0,1,1,1,0.48812,0.078,3.01,3.526,77.16,1,0
1279,33,16.9,40042.0,5498.59,4.7,0.444,2,1,25.0,0,1,0,0.28996,0.105,0.841,0.466,22.59,0,1
1280,31,57.5,101968.0,14274.84,6.9,0.549,4,2,-20.0,1,1,1,0.48506,0.05,2.653,2.542,59.5,0,1
1281,56,73.2,154455.0,50719.02,9.9,0.752,0,3,45.0,0,0,0,0.30658,0.048,0.734,0.567,19.28,1,0
1282,51,60.5,141021.0,63859.56,9.0,0.748,2,3,50.0,0,1,0,0.32118,0.03,0.794,1.145,28.96,1,0
1283,45,100.4,146827.0,5365.92,6.7,0.605,0,3,35.0,0,1,1,0.22518,0.075,2.356,2.241,50.72,1,0
1284,39,20.0,70905.0,22832.76,11.0,0.405,2,2,32.0,0,0,0,0.32423,0.03,0.701,0.566,19.87,1,0
1285,32,36.0,43590.0,3718.71,6.2,0.289,2,2,19.0,0,1,1,0.32314,0.075,0.992,1.427,34.85,1,0
1286,46,3.6,67768.0,7143.02,7.7,0.426,0,1,43.0,0,1,0,0.21634,0.105,0.874,0.863,21.44,1,0
1287,53,59.1,131236.0,14912.85,9.9,0.468,2,4,82.0,0,1,0,0.31477,0.03,0.881,0.799,23.48,1,0
1288,54,45.8,99800.0,10234.34,7.4,0.6,0,4,2.0,0,0,1,0.33758,0.075,1.331,1.266,33.69,1,0
1289,30,65.1,161146.0,102194.86,3.4,0.796,0,2,56.0,0,0,1,0.21814,0.093,1.517,1.784,39.0,0,1
1290,38,31.7,64181.0,4380.67,9.5,0.628,2,3,2.0,0,1,0,0.44186,0.03,1.445,0.85,24.37,1,0
1291,64,58.3,146742.0,26145.68,8.9,0.645,0,2,39.0,0,0,0,0.28804,0.03,1.834,1.137,33.59,0,1
1292,47,44.1,69611.0,11271.61,9.1,0.476,4,2,-21.0,0,1,1,0.39439,0.005,0.669,0.842,28.12,0,1
1293,25,24.2,91591.0,13221.15,0.9,0.61,2,2,-25.0,0,0,0,0.28403,0.075,0.687,0.647,27.67,0,1
1294,47,65.9,146452.0,64502.66,9.8,0.612,2,4,14.0,0,1,0,0.34453,0.03,0.833,0.241,16.69,0,1
1295,41,71.8,108707.0,37000.7,5.5,0.666,0,4,76.0,0,0,0,0.20646,0.075,1.388,1.239,43.23,1,0
1296,61,44.2,150535.0,16126.03,9.9,0.72,0,4,43.0,1,0,0,0.31842,0.03,1.261,1.316,34.26,0,1
1297,31,7.0,83638.0,7123.42,20.6,0.99,0,3,18.0,0,1,0,0.47197,0.078,1.887,1.776,43.58,1,0
1298,24,16.6,87251.0,7197.54,15.3,0.914,0,4,24.0,0,0,1,0.29938,0.078,2.8,2.967,63.64,1,0
1299,35,29.6,78040.0,922.05,5.7,0.486,2,2,-28.0,0,1,1,0.46383,0.075,0.186,0.107,11.26,0,1
1300,31,79.1,116856.0,80469.73,8.1,0.584,1,4,57.0,1,0,0,0.39025,0.03,2.112,1.35,37.78,1,0
1301,21,13.4,91020.0,893.58,17.4,0.99,0,2,45.0,0,1,0,0.4216,0.078,2.76,2.203,51.53,1,0
1302,38,27.2,45194.0,15671.0,9.3,0.492,2,2,2.0,0,1,0,0.32311,0.03,1.246,0.725,23.52,0,1
1303,41,11.5,57119.0,1986.63,3.1,0.407,0,2,10.0,0,1,0,0.3249,0.105,2.136,1.821,44.85,0,1
1304,18,20.0,70568.0,7118.23,13.6,0.99,1,3,62.0,1,1,0,0.37774,0.048,2.325,2.437,51.68,1,0
1305,32,18.4,87222.0,4179.7,8.8,0.377,2,1,2.0,0,1,0,0.43925,0.03,0.77,0.759,24.22,1,0
1306,42,18.7,56561.0,2928.48,5.7,0.283,0,1,16.0,0,1,0,0.28694,0.075,1.584,0.831,27.65,0,1
1307,28,29.9,84845.0,10725.75,11.2,0.545,3,4,-3.0,1,0,0,0.50255,0.005,1.205,0.67,20.68,0,1
1308,40,37.6,44745.0,7562.86,10.1,0.743,2,3,-30.0,0,1,0,0.53231,0.03,1.191,0.843,25.51,0,1
